user_id,date,calories_expenditure,total_steps,total_intensity,average_intensity,average_metabolicEquivalent,sleep_mins,drowsy_mins,awake_mins,totalBed_time
8583815059,2016-04-24,2887,8286,300,0.3333334,1.43,,,,
8583815059,2016-04-25,2547,4503,188,0.223809428571429,1.26,,,,
8583815059,2016-04-26,3092,10499,399,0.475,1.53,,,,
8583815059,2016-04-27,3140,12474,370,0.4111112,1.56,,,,
8583815059,2016-04-28,2756,6174,259,0.2877776,1.37,,,,
8583815059,2016-04-29,3508,15156,530,0.519607941176471,1.74,,,,
8583815059,2016-04-30,3163,10085,379,0.3947916875,1.57,,,,
8583815059,2016-05-01,2463,3773,151,0.359523857142857,1.22,,,,
8583815059,2016-05-02,2016,,,,1.0,,,,
8583815059,2016-05-03,2016,,,,1.0,,,,
8583815059,2016-05-04,2016,,,,1.0,,,,
8583815059,2016-05-05,2230,1507,70,0.1944445,1.11,,,,
8583815059,2016-05-06,2681,5843,216,0.257142857142857,1.33,,,,
8583815059,2016-05-07,2809,6117,250,0.2604166875,1.39,,,,
8583815059,2016-05-08,2939,9217,335,0.398809428571429,1.46,,,,
8583815059,2016-05-09,2938,9834,316,0.438888916666667,1.46,,,,
8583815059,2016-05-10,2839,8217,275,0.305555533333333,1.41,,,,
8583815059,2016-05-11,2729,8597,327,0.419230692307692,1.47,,,,
8583815059,2016-05-12,,,,,,,,,
8792009665,2016-03-12,1680,,,,1.0,,,,
8792009665,2016-03-13,1680,,,,1.0,,,,
8792009665,2016-03-14,1680,,,,1.0,,,,
8792009665,2016-03-15,1680,,,,1.0,,,,
8792009665,2016-03-16,1680,,,,1.0,,,,
8792009665,2016-03-17,1680,,,,1.0,,,,
8792009665,2016-03-18,1680,,,,1.0,,,,
8792009665,2016-03-19,1680,,,,1.0,,,,
8792009665,2016-03-20,1680,,,,1.0,,,,
8792009665,2016-03-21,1680,,,,1.0,,,,
8792009665,2016-03-22,1680,,,,1.0,,,,
8792009665,2016-03-23,1680,,,,1.0,,,,
8792009665,2016-03-24,1680,,,,1.0,,,,
8792009665,2016-03-25,1680,,,,1.0,,,,
8792009665,2016-03-26,1680,,,,1.0,,,,
8792009665,2016-03-27,2648,5500,275,0.3055556,1.57,391,5,24,420
8792009665,2016-03-28,2126,1421,119,0.165277833333333,1.26,389,3,15,407
8792009665,2016-03-29,1977,1703,87,0.131818272727273,1.17,196,3,6,205
8792009665,2016-03-30,1888,1032,61,0.0924243636363636,1.12,442,2,15,459
8792009665,2016-03-31,2148,2967,144,0.2400001,1.27,,,,
8792009665,2016-04-01,2261,4592,204,0.178947526315789,1.34,480,6,18,504
8792009665,2016-04-02,3002,8452,403,0.447777866666667,1.78,,,,
8792009665,2016-04-03,2669,7238,297,0.275,1.58,479,9,29,517
8792009665,2016-04-04,2227,3821,179,0.175490176470588,1.32,566,6,23,595
8792009665,2016-04-05,2102,2332,134,0.148888866666667,1.24,384,11,19,414
8792009665,2016-04-06,2116,2121,122,0.107017578947368,1.25,427,8,28,463
8792009665,2016-04-07,1959,1291,77,0.0987180769230769,1.16,446,6,23,475
8792009665,2016-04-08,1949,1467,93,0.140909090909091,1.16,424,8,15,447
8792009665,2016-04-09,1889,1022,63,0.116666555555556,1.12,601,3,34,638
8792009665,2016-04-10,2250,4605,179,0.248611083333333,1.33,,,,
8792009665,2016-04-11,1718,178,12,0.1,1.02,,,,
8792009665,2016-04-12,2759,2576,122,0.112963055555556,1.21,458,3,32,493
8792009665,2016-04-13,1936,1320,82,0.0803922352941177,1.15,531,3,18,552
8792009665,2016-04-14,1960,1219,84,0.0933334666666667,1.16,486,0,17,503
8792009665,2016-04-15,2008,2483,126,0.116666722222222,1.19,363,1,13,377
8792009665,2016-04-16,1713,244,12,0.1,1.02,,,,
8792009665,2016-04-17,1680,,,,1.0,,,,
8792009665,2016-04-18,1680,,,,1.0,,,,
8792009665,2016-04-19,1680,,,,1.0,,,,
8792009665,2016-04-20,2189,3147,159,0.176666666666667,1.3,528,4,15,547
8792009665,2016-04-21,1712,144,9,0.15,1.02,,,,
8792009665,2016-04-22,2420,4068,238,0.2203705,1.43,391,4,12,407
8792009665,2016-04-23,2746,5245,346,0.303508789473684,1.63,339,1,20,360
8792009665,2016-04-24,1792,400,44,0.3666665,1.07,,,,
8792009665,2016-04-25,1680,,,,1.0,,,,
8792009665,2016-04-26,1922,1321,80,0.0888888666666667,1.14,,,,
8792009665,2016-04-27,2066,1758,112,0.116666625,1.22,423,0,5,428
8792009665,2016-04-28,2780,6157,310,0.287037,1.65,402,3,11,416
8792009665,2016-04-29,3100,8360,426,0.4437500625,1.84,398,2,6,406
8792009665,2016-04-30,2897,7174,371,0.32543852631579,1.72,343,2,15,360
8792009665,2016-05-01,1963,1619,79,0.0940475714285714,1.16,503,0,24,527
8792009665,2016-05-02,2013,1831,101,0.0990196470588235,1.19,415,0,8,423
8792009665,2016-05-03,2298,2421,156,0.152941235294118,1.36,516,2,27,545
8792009665,2016-05-04,2065,2283,129,0.165384615384615,1.22,439,2,22,463
8792009665,2016-05-05,1680,,,,1.0,,,,
8792009665,2016-05-06,1680,,,,1.0,,,,
8792009665,2016-05-07,1680,,,,1.0,,,,
8792009665,2016-05-08,1680,,,,1.0,,,,
8792009665,2016-05-09,1680,,,,1.0,,,,
8792009665,2016-05-10,,,,,,,,,
8792009665,2016-05-11,,,,,,,,,
8792009665,2016-05-12,,,,,,,,,
8877689391,2016-03-12,3889,19442,534,0.593333333333333,2.19,,,,
8877689391,2016-03-13,2800,10594,279,0.310000066666667,1.58,,,,
8877689391,2016-03-14,3677,20039,490,0.480392117647059,2.08,,,,
8877689391,2016-03-15,2814,11176,296,0.308333375,1.6,,,,
8877689391,2016-03-16,3486,17963,424,0.4416666875,1.99,,,,
8877689391,2016-03-17,3675,15182,515,0.504901823529412,2.09,,,,
8877689391,2016-03-18,3723,21467,476,0.466666588235294,2.11,,,,
8877689391,2016-03-19,3782,14761,583,0.647777866666667,2.14,,,,
8877689391,2016-03-20,3401,17377,394,0.437777666666667,1.92,,,,
8877689391,2016-03-21,2874,11999,313,0.3260415625,1.62,,,,
8877689391,2016-03-22,3914,18399,635,0.622548941176471,2.21,,,,
8877689391,2016-03-23,3817,23614,516,0.537499875,2.16,,,,
8877689391,2016-03-24,2942,10864,373,0.365686352941176,1.66,,,,
8877689391,2016-03-25,2788,10529,295,0.30729175,1.58,,,,
8877689391,2016-03-26,2821,10686,259,0.269791625,1.6,,,,
8877689391,2016-03-27,4731,31226,694,0.826190428571428,2.69,,,,
8877689391,2016-03-28,2832,10628,311,0.304901941176471,1.61,,,,
8877689391,2016-03-29,3520,18297,426,0.417647,2.0,,,,
8877689391,2016-03-30,4202,18761,675,0.661764705882353,2.39,,,,
8877689391,2016-03-31,3000,13071,335,0.328431411764706,1.7,,,,
8877689391,2016-04-01,3521,18664,454,0.445098,2.0,,,,
8877689391,2016-04-02,4205,27439,656,0.6833335,2.38,,,,
8877689391,2016-04-03,3857,15184,611,0.6364583125,2.18,,,,
8877689391,2016-04-04,3657,20764,474,0.4937499375,2.06,,,,
8877689391,2016-04-05,2832,10629,282,0.276470529411765,1.6,,,,
8877689391,2016-04-06,4034,24081,611,0.636458375,2.28,,,,
8877689391,2016-04-07,2941,10876,330,0.323529235294118,1.67,,,,
8877689391,2016-04-08,4191,22989,627,0.580555555555555,2.39,,,,
8877689391,2016-04-09,3835,16451,577,0.601041625,2.18,,,,
8877689391,2016-04-10,4510,28481,687,0.880769307692308,2.57,,,,
8877689391,2016-04-11,2818,10557,293,0.325555533333333,1.59,,,,
8877689391,2016-04-12,4755,25193,631,0.52583325,2.22,,,,
8877689391,2016-04-13,3565,15337,576,0.6,2.03,,,,
8877689391,2016-04-14,3790,21071,528,0.488888833333333,2.16,,,,
8877689391,2016-04-15,3920,13375,601,0.5564815,2.24,,,,
8877689391,2016-04-16,4534,29204,769,0.753921529411765,2.58,,,,
8877689391,2016-04-17,3538,15118,511,0.5322916875,2.01,,,,
8877689391,2016-04-18,2757,11409,288,0.3,1.56,,,,
8877689391,2016-04-19,3670,18748,486,0.476470647058823,2.09,,,,
8877689391,2016-04-20,3671,19881,482,0.472549,2.09,,,,
8877689391,2016-04-21,3661,19377,498,0.488235235294117,2.09,,,,
8877689391,2016-04-22,3414,18225,423,0.414705823529412,1.95,,,,
8877689391,2016-04-23,3886,11191,618,0.64375,2.21,,,,
8877689391,2016-04-24,3449,16660,421,0.4677778,1.96,,,,
8877689391,2016-04-25,3798,12957,573,0.561764764705882,2.16,,,,
8877689391,2016-04-26,2854,11070,330,0.305555555555556,1.62,,,,
8877689391,2016-04-27,3800,23603,530,0.519607823529412,2.16,,,,
8877689391,2016-04-28,3058,14885,421,0.412745058823529,1.74,,,,
8877689391,2016-04-29,2694,9700,274,0.253703722222222,1.54,,,,
8877689391,2016-04-30,4388,27710,603,0.670000133333333,2.5,,,,
8877689391,2016-05-01,2780,10890,298,0.354761857142857,1.58,,,,
8877689391,2016-05-02,2181,4699,105,0.175,1.24,,,,
8877689391,2016-05-03,2813,10791,292,0.286274470588235,1.6,,,,
8877689391,2016-05-04,3472,18165,426,0.4437499375,1.98,,,,
8877689391,2016-05-05,3050,14055,419,0.4364583125,1.74,,,,
8877689391,2016-05-06,4003,21622,554,0.543137235294118,2.28,,,,
8877689391,2016-05-07,4125,12212,642,0.713333333333333,2.35,,,,
8877689391,2016-05-08,2840,10665,304,0.337777866666667,1.62,,,,
8877689391,2016-05-09,3695,20156,474,0.464705941176471,2.1,,,,
8877689391,2016-05-10,2826,10693,300,0.3124999375,1.61,,,,
8877689391,2016-05-11,3827,21391,501,0.491176411764706,2.18,,,,
8877689391,2016-05-12,1771,7577,197,0.364814888888889,1.63,,,,
